Ind1_rand_short_slope,Ind2_rand_short_slope,Dyad_rand_short_slope,Ind1_rand_long_slope,Ind2_rand_long_slope,Dyad_rand_long_slope
0.0759626890420209,0.0656873838458771,0.0927835431172773,0.0180458041189401,0.0168798195622883,0.0601794592504913
0.0811934317720988,0.0811934317720988,0.0888118174491235,0.0776108982092635,0.040758028545158,0.0498082274644331
0.0943665517289857,0.0927835431172773,0.0919432908397609,0.0471025960754525,0.0601794592504913,0.103916722558971
0.0977586765995223,-0.00125408897872165,0.119134823652159,0.0403923019691651,0.00103692602234301,0.122728472770357
0.0698148875543979,0.0927835431172773,0.0919432908397609,0.00823232690942288,0.0519798208390825,0.103916722558971
0.099387532144609,-0.0338348444547816,0.0888118174491235,0.0552662835678006,0.00809637087143722,0.0572316438824917
0.141927940379478,0.00480563936302911,0.182995683423054,0.0599818234830025,0.0110363773193602,0.170912382947381
0.102792377941413,-0.0123489020270853,0.0888118174491235,0.0668361930073121,0.019554023804152,0.0552840332867587
0.0605683199043357,0.0888118174491235,0.0893764118281707,0.0591128471331902,0.0565142776528001,0.103916722558971
