Ind_Short,Col_Short,Ind_Long,Col_Long
0.070825036443949,0.0927835431172773,0.0174628118406142,0.0601794592504913
0.0811934317720988,0.0888118174491235,0.0591844633772107,0.0498082274644331
0.0935750474231315,0.0919432908397609,0.0536410276629719,0.103916722558971
0.0482522938104003,0.119134823652159,0.0207146139957541,0.122728472770357
0.0812992153358376,0.0919432908397609,0.0301060738742527,0.103916722558971
0.0327763438449137,0.0888118174491235,0.0316813272196189,0.0572316438824917
0.0733667898712536,0.182995683423054,0.0355091004011813,0.170912382947381
0.0452217379571641,0.0888118174491235,0.0431951084057321,0.0552840332867587
0.0746900686767296,0.0893764118281707,0.0578135623929952,0.103916722558971
